bitlength,rounding,poi,inputsource,subchanneling,subchanneling_bits,ecc,multihashing,CAF,STEG BANDWIDTH,DISTANCE
8,6,broadcast_domain,IPD,clockhash,8.0,hamming+,4.0,2.0,,
8,6,broadcast_domain,IPD,clockhash,2.0,inline-hamming+,0.0,8.0,,
8,6,broadcast_domain,IPD,clockhash,4.0,inline-hamming+,0.0,8.0,,
8,6,broadcast_domain,IPD,clockhash,8.0,inline-hamming+,0.0,8.0,,
8,6,broadcast_domain,IPD,clockhash,2.0,inline-hamming+,2.0,4.0,,
8,6,broadcast_domain,IPD,clockhash,4.0,inline-hamming+,2.0,4.0,,
8,6,broadcast_domain,IPD,clockhash,8.0,inline-hamming+,2.0,4.0,,
8,6,broadcast_domain,IPD,clockhash,2.0,inline-hamming+,4.0,2.0,,
8,6,broadcast_domain,IPD,clockhash,4.0,inline-hamming+,4.0,2.0,,
8,6,broadcast_domain,IPD,clockhash,8.0,inline-hamming+,4.0,2.0,,
8,6,broadcast_domain,ISD,none,0.0,none,0.0,8.0,,
8,6,broadcast_domain,ISD,none,0.0,none,2.0,4.0,,
8,6,broadcast_domain,ISD,none,0.0,none,4.0,2.0,,
8,6,broadcast_domain,ISD,none,0.0,hamming,0.0,8.0,,
8,6,broadcast_domain,ISD,none,0.0,hamming,2.0,4.0,,
8,6,broadcast_domain,ISD,none,0.0,hamming,4.0,2.0,,
8,6,broadcast_domain,ISD,none,0.0,hamming+,0.0,8.0,,
8,6,broadcast_domain,ISD,none,0.0,hamming+,2.0,4.0,,
8,6,broadcast_domain,ISD,none,0.0,hamming+,4.0,2.0,,
8,6,broadcast_domain,ISD,none,0.0,inline-hamming+,0.0,8.0,,
8,6,broadcast_domain,ISD,none,0.0,inline-hamming+,2.0,4.0,,
8,6,broadcast_domain,ISD,none,0.0,inline-hamming+,4.0,2.0,,
8,6,broadcast_domain,ICD,none,0.0,none,0.0,8.0,,
8,6,broadcast_domain,ICD,none,0.0,none,2.0,4.0,,
8,6,broadcast_domain,ICD,none,0.0,none,4.0,2.0,,
8,6,broadcast_domain,ICD,none,0.0,hamming,0.0,8.0,,
8,6,broadcast_domain,ICD,none,0.0,hamming,2.0,4.0,,
8,6,broadcast_domain,ICD,none,0.0,hamming,4.0,2.0,,
8,6,broadcast_domain,ICD,none,0.0,hamming+,0.0,8.0,,
8,6,broadcast_domain,ICD,none,0.0,hamming+,2.0,4.0,,
8,6,broadcast_domain,ICD,none,0.0,hamming+,4.0,2.0,,
8,6,broadcast_domain,ICD,none,0.0,inline-hamming+,0.0,8.0,,
8,6,broadcast_domain,ICD,none,0.0,inline-hamming+,2.0,4.0,,
8,6,broadcast_domain,ICD,none,0.0,inline-hamming+,4.0,2.0,,
8,6,broadcast_domain,ISPN,none,0.0,none,0.0,8.0,,
8,6,broadcast_domain,ISPN,none,0.0,none,2.0,4.0,,
8,6,broadcast_domain,ISPN,none,0.0,none,4.0,2.0,,
8,6,broadcast_domain,ISPN,none,0.0,hamming,0.0,8.0,,
8,6,broadcast_domain,ISPN,none,0.0,hamming,2.0,4.0,,
8,6,broadcast_domain,ISPN,none,0.0,hamming,4.0,2.0,,
8,6,broadcast_domain,ISPN,none,0.0,hamming+,0.0,8.0,,
8,6,broadcast_domain,ISPN,none,0.0,hamming+,2.0,4.0,,
8,6,broadcast_domain,ISPN,none,0.0,hamming+,4.0,2.0,,
8,6,broadcast_domain,ISPN,none,0.0,inline-hamming+,0.0,8.0,,
8,6,broadcast_domain,ISPN,none,0.0,inline-hamming+,2.0,4.0,,
8,6,broadcast_domain,ISPN,none,0.0,inline-hamming+,4.0,2.0,,
8,6,broadcast_domain,timestamp,none,0.0,none,0.0,8.0,,
8,6,broadcast_domain,timestamp,none,0.0,none,2.0,4.0,,
8,6,broadcast_domain,timestamp,none,0.0,none,4.0,2.0,,
8,6,broadcast_domain,timestamp,none,0.0,hamming,0.0,8.0,,
8,6,broadcast_domain,timestamp,none,0.0,hamming,2.0,4.0,,
8,6,broadcast_domain,timestamp,none,0.0,hamming,4.0,2.0,,
8,6,broadcast_domain,timestamp,none,0.0,hamming+,0.0,8.0,,
8,6,broadcast_domain,timestamp,none,0.0,hamming+,2.0,4.0,,
8,6,broadcast_domain,timestamp,none,0.0,hamming+,4.0,2.0,,
8,6,broadcast_domain,timestamp,none,0.0,inline-hamming+,0.0,8.0,,
8,6,broadcast_domain,timestamp,none,0.0,inline-hamming+,2.0,4.0,,
8,6,broadcast_domain,timestamp,none,0.0,inline-hamming+,4.0,2.0,,
16,2,all,IPD,none,0.0,none,0.0,16.0,,
16,2,all,IPD,none,0.0,none,2.0,8.0,,
16,2,all,IPD,none,0.0,none,4.0,4.0,,
16,2,all,IPD,none,0.0,hamming,0.0,16.0,,
16,2,all,IPD,none,0.0,hamming,2.0,8.0,,
16,2,all,IPD,none,0.0,hamming,4.0,4.0,,
16,2,all,IPD,none,0.0,hamming+,0.0,16.0,,
16,2,all,IPD,none,0.0,hamming+,2.0,8.0,,
16,2,all,IPD,none,0.0,hamming+,4.0,4.0,,
16,2,all,IPD,none,0.0,inline-hamming+,0.0,16.0,,
16,2,all,IPD,none,0.0,inline-hamming+,2.0,8.0,,
16,2,all,IPD,none,0.0,inline-hamming+,4.0,4.0,,
16,2,all,IPD,baseipd,2.0,none,0.0,16.0,,
16,2,all,IPD,baseipd,4.0,none,0.0,16.0,,
16,2,all,IPD,baseipd,8.0,none,0.0,16.0,,
16,2,all,IPD,baseipd,2.0,none,2.0,8.0,,
16,2,all,IPD,baseipd,4.0,none,2.0,8.0,,
16,2,all,IPD,baseipd,8.0,none,2.0,8.0,,
16,2,all,IPD,baseipd,2.0,none,4.0,4.0,,
16,2,all,IPD,baseipd,4.0,none,4.0,4.0,,
16,2,all,IPD,baseipd,8.0,none,4.0,4.0,,
16,2,all,IPD,baseipd,2.0,hamming,0.0,16.0,,
16,2,all,IPD,baseipd,4.0,hamming,0.0,16.0,,
16,2,all,IPD,baseipd,8.0,hamming,0.0,16.0,,
16,2,all,IPD,baseipd,2.0,hamming,2.0,8.0,,
16,2,all,IPD,baseipd,4.0,hamming,2.0,8.0,,
16,2,all,IPD,baseipd,8.0,hamming,2.0,8.0,,
16,2,all,IPD,baseipd,2.0,hamming,4.0,4.0,,
16,2,all,IPD,baseipd,4.0,hamming,4.0,4.0,,
16,2,all,IPD,baseipd,8.0,hamming,4.0,4.0,,
16,2,all,IPD,baseipd,2.0,hamming+,0.0,16.0,,
16,2,all,IPD,baseipd,4.0,hamming+,0.0,16.0,,
16,2,all,IPD,baseipd,8.0,hamming+,0.0,16.0,,
16,2,all,IPD,baseipd,2.0,hamming+,2.0,8.0,,
16,2,all,IPD,baseipd,4.0,hamming+,2.0,8.0,,
16,2,all,IPD,baseipd,8.0,hamming+,2.0,8.0,,
16,2,all,IPD,baseipd,2.0,hamming+,4.0,4.0,,
16,2,all,IPD,baseipd,4.0,hamming+,4.0,4.0,,
16,2,all,IPD,baseipd,8.0,hamming+,4.0,4.0,,
16,2,all,IPD,baseipd,2.0,inline-hamming+,0.0,16.0,,
16,2,all,IPD,baseipd,4.0,inline-hamming+,0.0,16.0,,
16,2,all,IPD,baseipd,8.0,inline-hamming+,0.0,16.0,,
16,2,all,IPD,baseipd,2.0,inline-hamming+,2.0,8.0,,
16,2,all,IPD,baseipd,4.0,inline-hamming+,2.0,8.0,,
16,2,all,IPD,baseipd,8.0,inline-hamming+,2.0,8.0,,
16,2,all,IPD,baseipd,2.0,inline-hamming+,4.0,4.0,,
16,2,all,IPD,baseipd,4.0,inline-hamming+,4.0,4.0,,
16,2,all,IPD,baseipd,8.0,inline-hamming+,4.0,4.0,,
16,2,all,IPD,iphash,2.0,none,0.0,16.0,,
16,2,all,IPD,iphash,4.0,none,0.0,16.0,,
16,2,all,IPD,iphash,8.0,none,0.0,16.0,,
16,2,all,IPD,iphash,2.0,none,2.0,8.0,,
16,2,all,IPD,iphash,4.0,none,2.0,8.0,,
16,2,all,IPD,iphash,8.0,none,2.0,8.0,,
16,2,all,IPD,iphash,2.0,none,4.0,4.0,,
16,2,all,IPD,iphash,4.0,none,4.0,4.0,,
16,2,all,IPD,iphash,8.0,none,4.0,4.0,,
16,2,all,IPD,iphash,2.0,hamming,0.0,16.0,,
16,2,all,IPD,iphash,4.0,hamming,0.0,16.0,,
16,2,all,IPD,iphash,8.0,hamming,0.0,16.0,,
16,2,all,IPD,iphash,2.0,hamming,2.0,8.0,,
16,2,all,IPD,iphash,4.0,hamming,2.0,8.0,,
16,2,all,IPD,iphash,8.0,hamming,2.0,8.0,,
16,2,all,IPD,iphash,2.0,hamming,4.0,4.0,,
16,2,all,IPD,iphash,4.0,hamming,4.0,4.0,,
16,2,all,IPD,iphash,8.0,hamming,4.0,4.0,,
16,2,all,IPD,iphash,2.0,hamming+,0.0,16.0,,
16,2,all,IPD,iphash,4.0,hamming+,0.0,16.0,,
16,2,all,IPD,iphash,8.0,hamming+,0.0,16.0,,
16,2,all,IPD,iphash,2.0,hamming+,2.0,8.0,,
16,2,all,IPD,iphash,4.0,hamming+,2.0,8.0,,
16,2,all,IPD,iphash,8.0,hamming+,2.0,8.0,,
16,2,all,IPD,iphash,2.0,hamming+,4.0,4.0,,
16,2,all,IPD,iphash,4.0,hamming+,4.0,4.0,,
16,2,all,IPD,iphash,8.0,hamming+,4.0,4.0,,
16,2,all,IPD,iphash,2.0,inline-hamming+,0.0,16.0,,
16,2,all,IPD,iphash,4.0,inline-hamming+,0.0,16.0,,
16,2,all,IPD,iphash,8.0,inline-hamming+,0.0,16.0,,
16,2,all,IPD,iphash,2.0,inline-hamming+,2.0,8.0,,
16,2,all,IPD,iphash,4.0,inline-hamming+,2.0,8.0,,
16,2,all,IPD,iphash,8.0,inline-hamming+,2.0,8.0,,
16,2,all,IPD,iphash,2.0,inline-hamming+,4.0,4.0,,
16,2,all,IPD,iphash,4.0,inline-hamming+,4.0,4.0,,
16,2,all,IPD,iphash,8.0,inline-hamming+,4.0,4.0,,
16,2,all,IPD,clockhash,2.0,none,0.0,16.0,,
16,2,all,IPD,clockhash,4.0,none,0.0,16.0,,
16,2,all,IPD,clockhash,8.0,none,0.0,16.0,,
16,2,all,IPD,clockhash,2.0,none,2.0,8.0,,
16,2,all,IPD,clockhash,4.0,none,2.0,8.0,,
16,2,all,IPD,clockhash,8.0,none,2.0,8.0,,
16,2,all,IPD,clockhash,2.0,none,4.0,4.0,,
16,2,all,IPD,clockhash,4.0,none,4.0,4.0,,
16,2,all,IPD,clockhash,8.0,none,4.0,4.0,,
16,2,all,IPD,clockhash,2.0,hamming,0.0,16.0,,
16,2,all,IPD,clockhash,4.0,hamming,0.0,16.0,,
16,2,all,IPD,clockhash,8.0,hamming,0.0,16.0,,
16,2,all,IPD,clockhash,2.0,hamming,2.0,8.0,,
16,2,all,IPD,clockhash,4.0,hamming,2.0,8.0,,
16,2,all,IPD,clockhash,8.0,hamming,2.0,8.0,,
16,2,all,IPD,clockhash,2.0,hamming,4.0,4.0,,
16,2,all,IPD,clockhash,4.0,hamming,4.0,4.0,,
16,2,all,IPD,clockhash,8.0,hamming,4.0,4.0,,
16,2,all,IPD,clockhash,2.0,hamming+,0.0,16.0,,
16,2,all,IPD,clockhash,4.0,hamming+,0.0,16.0,,
16,2,all,IPD,clockhash,8.0,hamming+,0.0,16.0,,
16,2,all,IPD,clockhash,2.0,hamming+,2.0,8.0,,
16,2,all,IPD,clockhash,4.0,hamming+,2.0,8.0,,
16,2,all,IPD,clockhash,8.0,hamming+,2.0,8.0,,
16,2,all,IPD,clockhash,2.0,hamming+,4.0,4.0,,
16,2,all,IPD,clockhash,4.0,hamming+,4.0,4.0,,
16,2,all,IPD,clockhash,8.0,hamming+,4.0,4.0,,
16,2,all,IPD,clockhash,2.0,inline-hamming+,0.0,16.0,,
16,2,all,IPD,clockhash,4.0,inline-hamming+,0.0,16.0,,
16,2,all,IPD,clockhash,8.0,inline-hamming+,0.0,16.0,,
16,2,all,IPD,clockhash,2.0,inline-hamming+,2.0,8.0,,
16,2,all,IPD,clockhash,4.0,inline-hamming+,2.0,8.0,,
16,2,all,IPD,clockhash,8.0,inline-hamming+,2.0,8.0,,
16,2,all,IPD,clockhash,2.0,inline-hamming+,4.0,4.0,,
16,2,all,IPD,clockhash,4.0,inline-hamming+,4.0,4.0,,
16,2,all,IPD,clockhash,8.0,inline-hamming+,4.0,4.0,,
16,2,all,ISD,none,0.0,none,0.0,16.0,,
16,2,all,ISD,none,0.0,none,2.0,8.0,,
16,2,all,ISD,none,0.0,none,4.0,4.0,,
16,2,all,ISD,none,0.0,hamming,0.0,16.0,,
16,2,all,ISD,none,0.0,hamming,2.0,8.0,,
16,2,all,ISD,none,0.0,hamming,4.0,4.0,,
16,2,all,ISD,none,0.0,hamming+,0.0,16.0,,
16,2,all,ISD,none,0.0,hamming+,2.0,8.0,,
16,2,all,ISD,none,0.0,hamming+,4.0,4.0,,
16,2,all,ISD,none,0.0,inline-hamming+,0.0,16.0,,
16,2,all,ISD,none,0.0,inline-hamming+,2.0,8.0,,
16,2,all,ISD,none,0.0,inline-hamming+,4.0,4.0,,
16,2,all,ICD,none,0.0,none,0.0,16.0,,
16,2,all,ICD,none,0.0,none,2.0,8.0,,
16,2,all,ICD,none,0.0,none,4.0,4.0,,
16,2,all,ICD,none,0.0,hamming,0.0,16.0,,
16,2,all,ICD,none,0.0,hamming,2.0,8.0,,
16,2,all,ICD,none,0.0,hamming,4.0,4.0,,
16,2,all,ICD,none,0.0,hamming+,0.0,16.0,,
16,2,all,ICD,none,0.0,hamming+,2.0,8.0,,
16,2,all,ICD,none,0.0,hamming+,4.0,4.0,,
16,2,all,ICD,none,0.0,inline-hamming+,0.0,16.0,,
16,2,all,ICD,none,0.0,inline-hamming+,2.0,8.0,,
16,2,all,ICD,none,0.0,inline-hamming+,4.0,4.0,,
16,2,all,ISPN,none,0.0,none,0.0,16.0,,
16,2,all,ISPN,none,0.0,none,2.0,8.0,,
16,2,all,ISPN,none,0.0,none,4.0,4.0,,
16,2,all,ISPN,none,0.0,hamming,0.0,16.0,,
16,2,all,ISPN,none,0.0,hamming,2.0,8.0,,
16,2,all,ISPN,none,0.0,hamming,4.0,4.0,,
16,2,all,ISPN,none,0.0,hamming+,0.0,16.0,,
16,2,all,ISPN,none,0.0,hamming+,2.0,8.0,,
16,2,all,ISPN,none,0.0,hamming+,4.0,4.0,,
16,2,all,ISPN,none,0.0,inline-hamming+,0.0,16.0,,
16,2,all,ISPN,none,0.0,inline-hamming+,2.0,8.0,,
16,2,all,ISPN,none,0.0,inline-hamming+,4.0,4.0,,
16,2,all,timestamp,none,0.0,none,0.0,16.0,,
16,2,all,timestamp,none,0.0,none,2.0,8.0,,
16,2,all,timestamp,none,0.0,none,4.0,4.0,,
16,2,all,timestamp,none,0.0,hamming,0.0,16.0,,
16,2,all,timestamp,none,0.0,hamming,2.0,8.0,,
16,2,all,timestamp,none,0.0,hamming,4.0,4.0,,
16,2,all,timestamp,none,0.0,hamming+,0.0,16.0,,
16,2,all,timestamp,none,0.0,hamming+,2.0,8.0,,
16,2,all,timestamp,none,0.0,hamming+,4.0,4.0,,
16,2,all,timestamp,none,0.0,inline-hamming+,0.0,16.0,,
16,2,all,timestamp,none,0.0,inline-hamming+,2.0,8.0,,
16,2,all,timestamp,none,0.0,inline-hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,none,0.0,none,0.0,16.0,,
16,2,broadcast_domain,IPD,none,0.0,none,2.0,8.0,,
16,2,broadcast_domain,IPD,none,0.0,none,4.0,4.0,,
16,2,broadcast_domain,IPD,none,0.0,hamming,0.0,16.0,,
16,2,broadcast_domain,IPD,none,0.0,hamming,2.0,8.0,,
16,2,broadcast_domain,IPD,none,0.0,hamming,4.0,4.0,,
16,2,broadcast_domain,IPD,none,0.0,hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,none,0.0,hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,none,0.0,hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,none,0.0,inline-hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,none,0.0,inline-hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,none,0.0,inline-hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,baseipd,2.0,none,0.0,16.0,,
16,2,broadcast_domain,IPD,baseipd,4.0,none,0.0,16.0,,
16,2,broadcast_domain,IPD,baseipd,8.0,none,0.0,16.0,,
16,2,broadcast_domain,IPD,baseipd,2.0,none,2.0,8.0,,
16,2,broadcast_domain,IPD,baseipd,4.0,none,2.0,8.0,,
16,2,broadcast_domain,IPD,baseipd,8.0,none,2.0,8.0,,
16,2,broadcast_domain,IPD,baseipd,2.0,none,4.0,4.0,,
16,2,broadcast_domain,IPD,baseipd,4.0,none,4.0,4.0,,
16,2,broadcast_domain,IPD,baseipd,8.0,none,4.0,4.0,,
16,2,broadcast_domain,IPD,baseipd,2.0,hamming,0.0,16.0,,
16,2,broadcast_domain,IPD,baseipd,4.0,hamming,0.0,16.0,,
16,2,broadcast_domain,IPD,baseipd,8.0,hamming,0.0,16.0,,
16,2,broadcast_domain,IPD,baseipd,2.0,hamming,2.0,8.0,,
16,2,broadcast_domain,IPD,baseipd,4.0,hamming,2.0,8.0,,
16,2,broadcast_domain,IPD,baseipd,8.0,hamming,2.0,8.0,,
16,2,broadcast_domain,IPD,baseipd,2.0,hamming,4.0,4.0,,
16,2,broadcast_domain,IPD,baseipd,4.0,hamming,4.0,4.0,,
16,2,broadcast_domain,IPD,baseipd,8.0,hamming,4.0,4.0,,
16,2,broadcast_domain,IPD,baseipd,2.0,hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,baseipd,4.0,hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,baseipd,8.0,hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,baseipd,2.0,hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,baseipd,4.0,hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,baseipd,8.0,hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,baseipd,2.0,hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,baseipd,4.0,hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,baseipd,8.0,hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,baseipd,2.0,inline-hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,baseipd,4.0,inline-hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,baseipd,8.0,inline-hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,baseipd,2.0,inline-hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,baseipd,4.0,inline-hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,baseipd,8.0,inline-hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,baseipd,2.0,inline-hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,baseipd,4.0,inline-hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,baseipd,8.0,inline-hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,iphash,2.0,none,0.0,16.0,,
16,2,broadcast_domain,IPD,iphash,4.0,none,0.0,16.0,,
16,2,broadcast_domain,IPD,iphash,8.0,none,0.0,16.0,,
16,2,broadcast_domain,IPD,iphash,2.0,none,2.0,8.0,,
16,2,broadcast_domain,IPD,iphash,4.0,none,2.0,8.0,,
16,2,broadcast_domain,IPD,iphash,8.0,none,2.0,8.0,,
16,2,broadcast_domain,IPD,iphash,2.0,none,4.0,4.0,,
16,2,broadcast_domain,IPD,iphash,4.0,none,4.0,4.0,,
16,2,broadcast_domain,IPD,iphash,8.0,none,4.0,4.0,,
16,2,broadcast_domain,IPD,iphash,2.0,hamming,0.0,16.0,,
16,2,broadcast_domain,IPD,iphash,4.0,hamming,0.0,16.0,,
16,2,broadcast_domain,IPD,iphash,8.0,hamming,0.0,16.0,,
16,2,broadcast_domain,IPD,iphash,2.0,hamming,2.0,8.0,,
16,2,broadcast_domain,IPD,iphash,4.0,hamming,2.0,8.0,,
16,2,broadcast_domain,IPD,iphash,8.0,hamming,2.0,8.0,,
16,2,broadcast_domain,IPD,iphash,2.0,hamming,4.0,4.0,,
16,2,broadcast_domain,IPD,iphash,4.0,hamming,4.0,4.0,,
16,2,broadcast_domain,IPD,iphash,8.0,hamming,4.0,4.0,,
16,2,broadcast_domain,IPD,iphash,2.0,hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,iphash,4.0,hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,iphash,8.0,hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,iphash,2.0,hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,iphash,4.0,hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,iphash,8.0,hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,iphash,2.0,hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,iphash,4.0,hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,iphash,8.0,hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,iphash,2.0,inline-hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,iphash,4.0,inline-hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,iphash,8.0,inline-hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,iphash,2.0,inline-hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,iphash,4.0,inline-hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,iphash,8.0,inline-hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,iphash,2.0,inline-hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,iphash,4.0,inline-hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,iphash,8.0,inline-hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,clockhash,2.0,none,0.0,16.0,,
16,2,broadcast_domain,IPD,clockhash,4.0,none,0.0,16.0,,
16,2,broadcast_domain,IPD,clockhash,8.0,none,0.0,16.0,,
16,2,broadcast_domain,IPD,clockhash,2.0,none,2.0,8.0,,
16,2,broadcast_domain,IPD,clockhash,4.0,none,2.0,8.0,,
16,2,broadcast_domain,IPD,clockhash,8.0,none,2.0,8.0,,
16,2,broadcast_domain,IPD,clockhash,2.0,none,4.0,4.0,,
16,2,broadcast_domain,IPD,clockhash,4.0,none,4.0,4.0,,
16,2,broadcast_domain,IPD,clockhash,8.0,none,4.0,4.0,,
16,2,broadcast_domain,IPD,clockhash,2.0,hamming,0.0,16.0,,
16,2,broadcast_domain,IPD,clockhash,4.0,hamming,0.0,16.0,,
16,2,broadcast_domain,IPD,clockhash,8.0,hamming,0.0,16.0,,
16,2,broadcast_domain,IPD,clockhash,2.0,hamming,2.0,8.0,,
16,2,broadcast_domain,IPD,clockhash,4.0,hamming,2.0,8.0,,
16,2,broadcast_domain,IPD,clockhash,8.0,hamming,2.0,8.0,,
16,2,broadcast_domain,IPD,clockhash,2.0,hamming,4.0,4.0,,
16,2,broadcast_domain,IPD,clockhash,4.0,hamming,4.0,4.0,,
16,2,broadcast_domain,IPD,clockhash,8.0,hamming,4.0,4.0,,
16,2,broadcast_domain,IPD,clockhash,2.0,hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,clockhash,4.0,hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,clockhash,8.0,hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,clockhash,2.0,hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,clockhash,4.0,hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,clockhash,8.0,hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,clockhash,2.0,hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,clockhash,4.0,hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,clockhash,8.0,hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,clockhash,2.0,inline-hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,clockhash,4.0,inline-hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,clockhash,8.0,inline-hamming+,0.0,16.0,,
16,2,broadcast_domain,IPD,clockhash,2.0,inline-hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,clockhash,4.0,inline-hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,clockhash,8.0,inline-hamming+,2.0,8.0,,
16,2,broadcast_domain,IPD,clockhash,2.0,inline-hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,clockhash,4.0,inline-hamming+,4.0,4.0,,
16,2,broadcast_domain,IPD,clockhash,8.0,inline-hamming+,4.0,4.0,,
16,2,broadcast_domain,ISD,none,0.0,none,0.0,16.0,,
16,2,broadcast_domain,ISD,none,0.0,none,2.0,8.0,,
16,2,broadcast_domain,ISD,none,0.0,none,4.0,4.0,,
16,2,broadcast_domain,ISD,none,0.0,hamming,0.0,16.0,,
16,2,broadcast_domain,ISD,none,0.0,hamming,2.0,8.0,,
16,2,broadcast_domain,ISD,none,0.0,hamming,4.0,4.0,,
16,2,broadcast_domain,ISD,none,0.0,hamming+,0.0,16.0,,
16,2,broadcast_domain,ISD,none,0.0,hamming+,2.0,8.0,,
16,2,broadcast_domain,ISD,none,0.0,hamming+,4.0,4.0,,
16,2,broadcast_domain,ISD,none,0.0,inline-hamming+,0.0,16.0,,
16,2,broadcast_domain,ISD,none,0.0,inline-hamming+,2.0,8.0,,
16,2,broadcast_domain,ISD,none,0.0,inline-hamming+,4.0,4.0,,
16,2,broadcast_domain,ICD,none,0.0,none,0.0,16.0,,
16,2,broadcast_domain,ICD,none,0.0,none,2.0,8.0,,
16,2,broadcast_domain,ICD,none,0.0,none,4.0,4.0,,
16,2,broadcast_domain,ICD,none,0.0,hamming,0.0,16.0,,
16,2,broadcast_domain,ICD,none,0.0,hamming,2.0,8.0,,
16,2,broadcast_domain,ICD,none,0.0,hamming,4.0,4.0,,
16,2,broadcast_domain,ICD,none,0.0,hamming+,0.0,16.0,,
16,2,broadcast_domain,ICD,none,0.0,hamming+,2.0,8.0,,
16,2,broadcast_domain,ICD,none,0.0,hamming+,4.0,4.0,,
16,2,broadcast_domain,ICD,none,0.0,inline-hamming+,0.0,16.0,,
16,2,broadcast_domain,ICD,none,0.0,inline-hamming+,2.0,8.0,,
16,2,broadcast_domain,ICD,none,0.0,inline-hamming+,4.0,4.0,,
16,2,broadcast_domain,ISPN,none,0.0,none,0.0,16.0,,
16,2,broadcast_domain,ISPN,none,0.0,none,2.0,8.0,,
16,2,broadcast_domain,ISPN,none,0.0,none,4.0,4.0,,
16,2,broadcast_domain,ISPN,none,0.0,hamming,0.0,16.0,,
16,2,broadcast_domain,ISPN,none,0.0,hamming,2.0,8.0,,
16,2,broadcast_domain,ISPN,none,0.0,hamming,4.0,4.0,,
16,2,broadcast_domain,ISPN,none,0.0,hamming+,0.0,16.0,,
16,2,broadcast_domain,ISPN,none,0.0,hamming+,2.0,8.0,,
16,2,broadcast_domain,ISPN,none,0.0,hamming+,4.0,4.0,,
16,2,broadcast_domain,ISPN,none,0.0,inline-hamming+,0.0,16.0,,
16,2,broadcast_domain,ISPN,none,0.0,inline-hamming+,2.0,8.0,,
16,2,broadcast_domain,ISPN,none,0.0,inline-hamming+,4.0,4.0,,
16,2,broadcast_domain,timestamp,none,0.0,none,0.0,16.0,,
16,2,broadcast_domain,timestamp,none,0.0,none,2.0,8.0,,
16,2,broadcast_domain,timestamp,none,0.0,none,4.0,4.0,,
16,2,broadcast_domain,timestamp,none,0.0,hamming,0.0,16.0,,
16,2,broadcast_domain,timestamp,none,0.0,hamming,2.0,8.0,,
